Customer ID,TotalTransactions,TotalSpent,FirstPurchase,LastPurchase,Recency,Frequency,MonetaryValue,AvgOrderValue,Churn
17487.0,8,160.55,2009-12-11 15:06:00,2009-12-11 15:06:00,364,8,160.55,20.06875,1
17488.0,18,336.5,2010-03-08 14:07:00,2010-03-08 14:07:00,277,18,336.5,18.694444444444443,1
17490.0,40,658.18,2010-05-19 12:40:00,2010-11-16 18:47:00,24,40,658.18,16.4545,0
17491.0,73,2422.2000000000003,2010-04-28 11:57:00,2010-12-07 12:18:00,3,73,2422.2000000000003,33.180821917808224,0
17492.0,27,747.85,2010-07-09 13:27:00,2010-08-18 15:10:00,114,27,747.85,27.69814814814815,1
17493.0,8,100.91000000000001,2010-11-19 16:57:00,2010-11-19 16:57:00,21,8,100.91000000000001,12.613750000000001,0
17494.0,3,54.699999999999996,2010-07-26 10:06:00,2010-07-26 10:06:00,137,3,54.699999999999996,18.23333333333333,1
17495.0,26,261.51,2010-11-14 11:50:00,2010-11-19 14:08:00,21,26,261.51,10.058076923076923,0
17496.0,64,1114.84,2010-01-14 13:36:00,2010-05-25 10:25:00,199,64,1114.84,17.419375,1
17497.0,7,287.25,2010-04-08 08:01:00,2010-11-14 14:17:00,26,7,287.25,41.035714285714285,0
17499.0,33,673.96,2010-05-27 09:59:00,2010-06-10 15:32:00,183,33,673.96,20.423030303030306,1
17504.0,219,6568.09,2010-02-08 09:22:00,2010-11-24 09:49:00,16,219,6568.09,29.991278538812786,0
17505.0,50,1289.64,2010-04-13 16:33:00,2010-06-07 12:10:00,186,50,1289.64,25.792800000000003,1
17508.0,210,4159.47,2009-12-07 11:46:00,2010-11-23 12:22:00,17,210,4159.47,19.807000000000002,0
17510.0,15,206.07999999999998,2010-10-15 10:20:00,2010-10-15 10:20:00,56,15,206.07999999999998,13.738666666666665,0
17511.0,1058,83760.6,2009-12-02 10:52:00,2010-12-07 12:45:00,3,1058,83760.6,79.168809073724,0
17512.0,93,2512.23,2009-12-10 19:35:00,2010-09-13 10:46:00,88,93,2512.23,27.01322580645161,0
17513.0,12,645.6,2010-08-17 15:08:00,2010-10-27 11:13:00,44,12,645.6,53.800000000000004,0
17514.0,47,334.18,2010-02-08 14:00:00,2010-02-08 14:00:00,305,47,334.18,7.110212765957447,1
17515.0,93,978.4399999999999,2010-06-07 13:29:00,2010-11-10 13:47:00,30,93,978.4399999999999,10.520860215053762,0
17516.0,59,189.47,2010-11-26 12:50:00,2010-11-26 12:50:00,14,59,189.47,3.2113559322033898,0
17518.0,77,329.42,2010-03-28 13:31:00,2010-10-10 12:40:00,61,77,329.42,4.278181818181818,0
17519.0,141,3263.73,2009-12-01 09:57:00,2010-12-06 15:18:00,4,141,3263.73,23.147021276595744,0
17521.0,33,554.85,2010-10-01 11:49:00,2010-11-10 16:25:00,30,33,554.85,16.813636363636363,0
17524.0,39,363.9,2010-09-27 16:20:00,2010-09-27 16:29:00,74,39,363.9,9.33076923076923,0
17525.0,17,739.2,2010-10-07 09:12:00,2010-11-07 11:54:00,33,17,739.2,43.48235294117647,0
17526.0,78,2970.14,2009-12-17 16:18:00,2010-12-09 12:20:00,1,78,2970.14,38.078717948717944,0
17529.0,82,1240.25,2010-01-11 12:29:00,2010-04-08 17:51:00,246,82,1240.25,15.125,1
17530.0,165,755.5600000000001,2009-12-06 16:17:00,2010-12-09 20:01:00,1,165,755.5600000000001,4.579151515151516,0
17531.0,50,897.77,2009-12-08 17:30:00,2010-07-16 08:01:00,147,50,897.77,17.9554,1
17532.0,4,65.34,2010-11-19 08:13:00,2010-11-19 08:13:00,21,4,65.34,16.335,0
17533.0,1,34.8,2010-10-01 09:14:00,2010-10-01 09:14:00,70,1,34.8,34.8,0
17534.0,83,1445.47,2010-02-25 16:55:00,2010-09-14 13:32:00,87,83,1445.47,17.415301204819276,0
17536.0,13,288.33,2010-01-26 12:00:00,2010-10-15 12:09:00,56,13,288.33,22.179230769230767,0
17539.0,152,1047.07,2009-12-13 12:36:00,2010-04-01 15:45:00,253,152,1047.07,6.888618421052631,1
17540.0,39,1011.7,2010-04-19 09:47:00,2010-11-21 11:37:00,19,39,1011.7,25.941025641025643,0
17541.0,33,124.46,2010-07-18 11:36:00,2010-07-18 11:36:00,145,33,124.46,3.7715151515151515,1
17542.0,40,170.95,2010-03-08 12:08:00,2010-03-08 12:17:00,277,40,170.95,4.27375,1
17543.0,13,120.05,2010-06-08 12:41:00,2010-06-08 12:41:00,185,13,120.05,9.234615384615385,1
17544.0,92,960.69,2010-11-14 14:47:00,2010-11-14 15:08:00,26,92,960.69,10.442282608695653,0
17545.0,133,802.58,2010-05-11 10:04:00,2010-11-14 15:30:00,26,133,802.58,6.034436090225564,0
17546.0,1,-648.05,2010-06-11 15:31:00,2010-06-11 15:31:00,182,1,-648.05,-648.05,1
17547.0,36,692.35,2010-02-12 14:34:00,2010-12-02 14:29:00,8,36,692.35,19.231944444444444,0
17548.0,36,486.48,2010-11-08 16:19:00,2010-12-01 10:24:00,9,36,486.48,13.513333333333334,0
17550.0,309,1939.3799999999999,2010-02-07 15:07:00,2010-11-07 14:51:00,33,309,1939.3799999999999,6.27631067961165,0
17552.0,111,2129.24,2010-03-22 09:19:00,2010-12-02 18:46:00,8,111,2129.24,19.18234234234234,0
17553.0,4,2270.0,2010-04-08 09:44:00,2010-08-24 09:49:00,108,4,2270.0,567.5,1
17555.0,166,574.48,2010-05-02 16:02:00,2010-10-10 12:09:00,61,166,574.48,3.4607228915662653,0
17556.0,8,142.77,2010-11-25 17:00:00,2010-11-25 17:00:00,15,8,142.77,17.84625,0
17557.0,1,34.0,2009-12-07 10:15:00,2009-12-07 10:15:00,368,1,34.0,34.0,1
17558.0,28,259.17,2010-11-11 14:36:00,2010-11-11 14:36:00,29,28,259.17,9.25607142857143,0
17559.0,12,167.62,2010-07-15 12:02:00,2010-07-15 12:02:00,148,12,167.62,13.968333333333334,1
17560.0,29,1040.85,2010-02-17 12:11:00,2010-11-09 14:49:00,31,29,1040.85,35.891379310344824,0
17561.0,157,554.72,2009-12-06 13:29:00,2010-11-14 12:36:00,26,157,554.72,3.5332484076433124,0
17563.0,35,309.28000000000003,2010-04-07 10:02:00,2010-05-10 14:55:00,214,35,309.28000000000003,8.83657142857143,1
17565.0,30,131.83,2010-05-02 11:54:00,2010-05-02 11:54:00,222,30,131.83,4.394333333333334,1
17567.0,58,1024.55,2010-09-24 10:48:00,2010-12-02 15:18:00,8,58,1024.55,17.66465517241379,0
17568.0,65,382.79,2010-03-16 16:45:00,2010-03-16 16:45:00,269,65,382.79,5.8890769230769235,1
17570.0,2,0.0,2010-11-23 11:56:00,2010-11-23 13:54:00,17,2,0.0,0.0,0
17571.0,54,205.23999999999998,2010-06-15 12:50:00,2010-06-15 12:50:00,178,54,205.23999999999998,3.8007407407407405,1
17572.0,24,496.26000000000005,2009-12-15 10:00:00,2010-12-01 12:51:00,9,24,496.26000000000005,20.677500000000002,0
17575.0,5,171.7,2010-02-10 13:48:00,2010-02-10 13:48:00,303,5,171.7,34.339999999999996,1
17576.0,518,5427.88,2009-12-03 16:11:00,2010-12-09 16:57:00,1,518,5427.88,10.478532818532818,0
17577.0,21,348.75,2010-02-09 10:10:00,2010-03-04 13:01:00,281,21,348.75,16.607142857142858,1
17578.0,64,878.99,2010-06-28 11:55:00,2010-08-22 13:10:00,110,64,878.99,13.73421875,1
17579.0,44,304.38,2010-05-10 14:28:00,2010-05-10 14:28:00,214,44,304.38,6.917727272727273,1
17580.0,50,329.55,2010-10-13 14:28:00,2010-11-28 11:08:00,12,50,329.55,6.591,0
17581.0,429,7511.36,2009-12-03 12:34:00,2010-12-02 14:49:00,8,429,7511.36,17.50899766899767,0
17582.0,96,1258.43,2010-03-26 12:23:00,2010-09-19 13:37:00,82,96,1258.43,13.108645833333334,0
17583.0,7,135.95,2010-05-28 14:24:00,2010-05-28 14:24:00,196,7,135.95,19.42142857142857,1
17584.0,89,4067.12,2010-01-25 08:17:00,2010-08-29 12:43:00,103,89,4067.12,45.697977528089886,1
17585.0,183,960.23,2010-08-18 16:39:00,2010-09-20 14:49:00,81,183,960.23,5.247158469945355,0
17586.0,8,167.4,2010-03-30 13:12:00,2010-03-30 13:12:00,255,8,167.4,20.925,1
17587.0,43,181.66,2010-03-21 14:16:00,2010-03-21 14:16:00,264,43,181.66,4.224651162790698,1
17588.0,52,1661.45,2010-03-12 12:34:00,2010-11-08 15:45:00,32,52,1661.45,31.950961538461538,0
17589.0,1100,11500.65,2010-03-07 13:48:00,2010-11-19 14:27:00,21,1100,11500.65,10.455136363636363,0
17591.0,102,550.7,2010-01-17 16:09:00,2010-12-07 15:39:00,3,102,550.7,5.399019607843138,0
17592.0,26,0.0,2009-12-01 10:44:00,2009-12-01 10:49:00,374,26,0.0,0.0,1
17593.0,204,4132.44,2009-12-04 14:35:00,2010-10-26 17:55:00,45,204,4132.44,20.25705882352941,0
17594.0,54,1504.7,2010-04-14 08:53:00,2010-09-16 19:17:00,85,54,1504.7,27.864814814814817,0
17596.0,289,2079.39,2009-12-15 13:21:00,2010-12-06 12:34:00,4,289,2079.39,7.195121107266435,0
17597.0,79,1380.92,2010-05-05 15:33:00,2010-10-26 18:41:00,45,79,1380.92,17.48,0
17598.0,10,409.98,2010-11-23 17:43:00,2010-11-23 17:43:00,17,10,409.98,40.998000000000005,0
17599.0,5,44.55,2010-08-19 12:50:00,2010-09-01 12:17:00,100,5,44.55,8.91,1
17601.0,67,305.46999999999997,2010-11-24 14:29:00,2010-11-24 14:29:00,16,67,305.46999999999997,4.559253731343283,0
17602.0,372,2286.66,2010-03-30 17:25:00,2010-09-01 14:22:00,100,372,2286.66,6.146935483870967,1
17603.0,101,1285.31,2009-12-10 09:44:00,2010-04-01 11:51:00,253,101,1285.31,12.725841584158415,1
17604.0,147,636.57,2010-01-27 12:19:00,2010-10-13 10:17:00,58,147,636.57,4.330408163265306,0
17605.0,13,160.75,2010-04-28 14:45:00,2010-04-28 14:45:00,226,13,160.75,12.365384615384615,1
17606.0,6,87.30000000000001,2009-12-02 13:32:00,2009-12-02 13:32:00,373,6,87.30000000000001,14.550000000000002,1
17607.0,22,333.81,2010-11-28 13:11:00,2010-11-28 13:11:00,12,22,333.81,15.173181818181819,0
17608.0,110,305.11,2010-04-11 13:37:00,2010-09-16 16:15:00,85,110,305.11,2.773727272727273,0
17609.0,154,655.0699999999999,2010-04-09 16:54:00,2010-11-02 10:00:00,38,154,655.0699999999999,4.253701298701298,0
17610.0,172,1427.84,2009-12-06 14:58:00,2010-06-17 16:34:00,176,172,1427.84,8.30139534883721,1
17611.0,551,4257.51,2009-12-01 13:29:00,2010-10-14 15:45:00,57,551,4257.51,7.726878402903812,0
17612.0,226,3163.38,2009-12-08 18:30:00,2010-11-30 11:08:00,10,226,3163.38,13.997256637168142,0
17615.0,46,396.1,2010-08-11 12:54:00,2010-11-17 08:42:00,23,46,396.1,8.610869565217392,0
17616.0,2,489.59999999999997,2010-09-14 10:43:00,2010-12-07 10:04:00,3,2,489.59999999999997,244.79999999999998,0
17617.0,21,237.28,2010-05-18 09:52:00,2010-05-30 12:48:00,194,21,237.28,11.299047619047618,1
17618.0,302,3076.36,2010-01-24 11:03:00,2010-11-21 12:31:00,19,302,3076.36,10.186622516556293,0
17621.0,41,1693.22,2010-10-04 09:37:00,2010-11-19 09:41:00,21,41,1693.22,41.298048780487804,0
17622.0,39,1125.17,2010-04-20 13:38:00,2010-04-22 11:23:00,232,39,1125.17,28.850512820512822,1
17623.0,163,1856.6200000000001,2009-12-14 14:36:00,2010-10-26 14:12:00,45,163,1856.6200000000001,11.390306748466259,0
17624.0,47,725.15,2009-12-20 12:35:00,2010-09-28 14:07:00,73,47,725.15,15.428723404255319,0
17625.0,388,4020.8,2009-12-15 11:49:00,2010-09-19 14:51:00,82,388,4020.8,10.362886597938145,0
17626.0,18,254.0,2010-04-16 12:15:00,2010-04-16 12:15:00,238,18,254.0,14.11111111111111,1
17627.0,11,285.11,2009-12-10 19:08:00,2010-08-18 11:27:00,114,11,285.11,25.91909090909091,1
17629.0,33,641.4,2010-10-14 13:35:00,2010-11-16 14:46:00,24,33,641.4,19.436363636363637,0
17631.0,30,470.16,2009-12-09 14:15:00,2010-11-30 10:02:00,10,30,470.16,15.672,0
17632.0,2,-12.7,2009-12-22 10:40:00,2009-12-22 14:25:00,353,2,-12.7,-6.35,1
17633.0,31,732.55,2010-11-15 14:55:00,2010-11-25 11:28:00,15,31,732.55,23.63064516129032,0
17635.0,75,1256.83,2010-04-28 10:51:00,2010-10-11 15:12:00,60,75,1256.83,16.75773333333333,0
17638.0,3,842.4,2009-12-18 09:58:00,2010-03-02 14:32:00,283,3,842.4,280.8,1
17639.0,72,506.67,2010-08-13 11:59:00,2010-11-17 16:11:00,23,72,506.67,7.037083333333333,0
17640.0,63,2485.93,2010-03-23 09:15:00,2010-11-25 14:27:00,15,63,2485.93,39.45920634920635,0
17641.0,1,-6.95,2009-12-01 12:35:00,2009-12-01 12:35:00,374,1,-6.95,-6.95,1
17642.0,68,1112.2,2009-12-05 16:01:00,2010-10-06 13:20:00,65,68,1112.2,16.355882352941176,0
17643.0,31,439.7,2010-07-22 13:07:00,2010-12-01 14:38:00,9,31,439.7,14.183870967741935,0
17644.0,175,3095.56,2010-02-16 08:44:00,2010-11-10 10:18:00,30,175,3095.56,17.688914285714286,0
17645.0,1,-9.9,2009-12-11 13:31:00,2009-12-11 13:31:00,364,1,-9.9,-9.9,1
17646.0,160,3098.5,2009-12-16 09:37:00,2010-12-09 14:28:00,1,160,3098.5,19.365625,0
17647.0,5,198.6,2010-02-08 14:39:00,2010-02-08 14:40:00,305,5,198.6,39.72,1
17648.0,34,418.87,2010-11-19 16:41:00,2010-11-19 16:41:00,21,34,418.87,12.319705882352942,0
17649.0,48,680.7,2010-08-24 13:01:00,2010-08-27 10:23:00,105,48,680.7,14.18125,1
17651.0,102,1745.92,2010-07-01 12:17:00,2010-08-09 17:34:00,123,102,1745.92,17.11686274509804,1
17655.0,29,1013.54,2010-10-19 10:20:00,2010-12-08 16:45:00,2,29,1013.54,34.94965517241379,0
17657.0,7,126.0,2010-10-05 14:52:00,2010-10-05 14:52:00,66,7,126.0,18.0,0
17659.0,47,829.38,2010-11-18 14:20:00,2010-12-02 16:46:00,8,47,829.38,17.646382978723405,0
17660.0,44,163.47,2009-12-02 16:02:00,2009-12-02 16:02:00,373,44,163.47,3.715227272727273,1
17661.0,1,-54.0,2010-03-08 16:28:00,2010-03-08 16:28:00,277,1,-54.0,-54.0,1
17662.0,15,412.92,2009-12-17 09:54:00,2010-02-16 09:38:00,297,15,412.92,27.528000000000002,1
17663.0,159,3292.77,2009-12-03 18:29:00,2010-10-18 10:26:00,53,159,3292.77,20.709245283018866,0
17664.0,37,561.59,2010-03-29 17:17:00,2010-08-22 13:14:00,110,37,561.59,15.178108108108109,1
17665.0,19,563.1,2010-08-03 13:12:00,2010-08-03 13:12:00,129,19,563.1,29.63684210526316,1
17666.0,26,1319.6399999999999,2010-06-30 12:03:00,2010-08-19 12:23:00,113,26,1319.6399999999999,50.755384615384614,1
17667.0,118,1828.29,2010-02-23 09:57:00,2010-10-18 11:29:00,53,118,1828.29,15.493983050847458,0
17669.0,76,2735.63,2010-04-01 18:48:00,2010-09-03 13:13:00,98,76,2735.63,35.99513157894737,1
17671.0,39,830.63,2010-11-29 11:53:00,2010-12-09 14:27:00,1,39,830.63,21.29820512820513,0
17672.0,96,2600.46,2010-01-26 17:20:00,2010-10-18 13:34:00,53,96,2600.46,27.088125,0
17673.0,294,2594.11,2010-03-19 12:17:00,2010-11-29 15:26:00,11,294,2594.11,8.823503401360545,0
17674.0,11,300.66,2010-12-06 10:20:00,2010-12-06 10:20:00,4,11,300.66,27.332727272727276,0
17675.0,443,17507.74,2009-12-10 16:10:00,2010-12-07 13:25:00,3,443,17507.74,39.520857787810385,0
17676.0,90,1339.25,2010-03-30 10:49:00,2010-12-08 13:49:00,2,90,1339.25,14.880555555555556,0
17677.0,440,19647.41,2009-12-11 13:19:00,2010-12-08 12:08:00,2,440,19647.41,44.65320454545454,0
17678.0,13,281.7,2010-04-15 13:54:00,2010-05-21 10:41:00,203,13,281.7,21.66923076923077,1
17679.0,75,1174.45,2009-12-03 17:32:00,2010-07-06 09:39:00,157,75,1174.45,15.659333333333334,1
17680.0,10,278.1,2010-07-16 16:07:00,2010-11-21 13:31:00,19,10,278.1,27.810000000000002,0
17681.0,15,529.6,2009-12-11 13:11:00,2010-04-21 17:22:00,233,15,529.6,35.306666666666665,1
17682.0,120,1982.45,2010-03-08 09:49:00,2010-12-06 13:35:00,4,120,1982.45,16.520416666666666,0
17683.0,46,819.01,2010-06-03 17:15:00,2010-11-19 10:11:00,21,46,819.01,17.804565217391303,0
17685.0,85,2736.64,2010-02-11 13:44:00,2010-12-02 14:42:00,8,85,2736.64,32.195764705882354,0
17686.0,143,2557.35,2010-06-24 09:49:00,2010-10-12 17:06:00,59,143,2557.35,17.883566433566433,0
17687.0,26,432.68,2010-10-15 12:30:00,2010-10-15 12:30:00,56,26,432.68,16.641538461538463,0
17688.0,20,286.5,2010-11-11 10:41:00,2010-11-30 10:51:00,10,20,286.5,14.325,0
17689.0,22,317.08,2010-08-22 13:54:00,2010-11-16 13:22:00,24,22,317.08,14.412727272727272,0
17690.0,127,2690.15,2010-02-03 14:26:00,2010-12-08 15:23:00,2,127,2690.15,21.18228346456693,0
17691.0,34,479.45,2010-06-11 11:50:00,2010-12-06 11:10:00,4,34,479.45,14.101470588235294,0
17692.0,117,2228.96,2010-06-17 11:14:00,2010-11-08 13:39:00,32,117,2228.96,19.050940170940173,0
17694.0,66,1412.85,2010-05-26 08:27:00,2010-07-16 10:22:00,147,66,1412.85,21.40681818181818,1
17695.0,27,955.2,2010-01-28 09:27:00,2010-11-16 12:39:00,24,27,955.2,35.37777777777778,0
17696.0,274,5179.84,2009-12-10 17:09:00,2010-11-24 15:22:00,16,274,5179.84,18.904525547445257,0
17699.0,19,442.0,2010-05-27 11:53:00,2010-08-20 09:39:00,112,19,442.0,23.263157894736842,1
17700.0,222,4121.98,2009-12-01 11:37:00,2010-12-09 15:33:00,1,222,4121.98,18.567477477477475,0
17702.0,88,1192.07,2010-11-04 12:09:00,2010-12-09 13:40:00,1,88,1192.07,13.546249999999999,0
17703.0,23,296.1,2010-10-17 16:16:00,2010-10-17 16:16:00,54,23,296.1,12.873913043478263,0
17705.0,17,260.38,2010-05-12 09:47:00,2010-09-10 14:43:00,91,17,260.38,15.316470588235294,1
17706.0,407,9446.53,2010-01-19 12:13:00,2010-12-08 11:04:00,2,407,9446.53,23.210147420147422,0
17707.0,20,452.65000000000003,2009-12-07 12:19:00,2010-11-28 15:52:00,12,20,452.65000000000003,22.6325,0
17708.0,39,620.85,2010-10-12 12:13:00,2010-11-02 08:57:00,38,39,620.85,15.91923076923077,0
17709.0,33,533.56,2010-04-15 14:48:00,2010-08-26 14:02:00,106,33,533.56,16.168484848484848,1
17710.0,20,293.5,2010-10-12 07:49:00,2010-10-12 07:49:00,59,20,293.5,14.675,0
17713.0,76,1198.09,2010-06-09 09:33:00,2010-11-22 16:50:00,18,76,1198.09,15.764342105263157,0
17714.0,75,1223.58,2010-07-14 10:41:00,2010-11-19 08:53:00,21,75,1223.58,16.3144,0
17715.0,1,163.2,2010-04-26 12:17:00,2010-04-26 12:17:00,228,1,163.2,163.2,1
17716.0,360,10165.53,2009-12-02 17:18:00,2010-11-08 10:45:00,32,360,10165.53,28.237583333333337,0
17717.0,26,376.92,2010-10-14 12:54:00,2010-10-14 12:54:00,57,26,376.92,14.496923076923078,0
17718.0,18,247.63,2010-03-05 08:01:00,2010-03-23 14:21:00,262,18,247.63,13.757222222222222,1
17720.0,86,1519.12,2010-05-10 09:58:00,2010-12-07 10:43:00,3,86,1519.12,17.664186046511627,0
17721.0,11,307.21000000000004,2010-02-18 15:18:00,2010-02-18 15:18:00,295,11,307.21000000000004,27.928181818181823,1
17722.0,104,2006.32,2010-11-29 09:44:00,2010-12-08 12:41:00,2,104,2006.32,19.29153846153846,0
17723.0,2,102.0,2010-11-29 10:35:00,2010-11-29 10:35:00,11,2,102.0,51.0,0
17726.0,65,1089.56,2010-01-26 14:58:00,2010-11-09 13:37:00,31,65,1089.56,16.762461538461537,0
17728.0,82,1345.45,2010-09-12 14:58:00,2010-10-31 15:50:00,40,82,1345.45,16.407926829268295,0
17729.0,23,438.65000000000003,2010-04-22 15:03:00,2010-04-22 15:03:00,232,23,438.65000000000003,19.071739130434786,1
17730.0,97,2468.52,2010-04-29 11:48:00,2010-11-22 12:26:00,18,97,2468.52,25.448659793814432,0
17731.0,32,468.88,2010-02-09 12:37:00,2010-03-28 12:43:00,257,32,468.88,14.6525,1
17732.0,125,2144.17,2010-08-09 08:41:00,2010-12-02 09:29:00,8,125,2144.17,17.15336,0
17734.0,43,741.69,2010-03-07 13:55:00,2010-07-02 10:01:00,161,43,741.69,17.248604651162793,1
17735.0,211,4052.56,2010-07-30 13:25:00,2010-12-07 10:32:00,3,211,4052.56,19.20644549763033,0
17738.0,134,2282.01,2010-03-19 10:07:00,2010-11-09 14:24:00,31,134,2282.01,17.02992537313433,0
17739.0,104,4932.09,2009-12-07 10:48:00,2010-11-30 09:52:00,10,104,4932.09,47.42394230769231,0
17740.0,9,426.9,2010-01-11 13:11:00,2010-11-15 16:33:00,25,9,426.9,47.43333333333333,0
17741.0,6,101.1,2010-05-28 12:11:00,2010-10-29 11:59:00,42,6,101.1,16.849999999999998,0
17742.0,70,1743.3700000000001,2009-12-01 13:16:00,2010-10-07 15:03:00,64,70,1743.3700000000001,24.905285714285714,0
17743.0,5,208.85,2010-09-17 14:54:00,2010-09-23 15:01:00,78,5,208.85,41.769999999999996,0
17744.0,15,326.74,2010-11-24 09:34:00,2010-11-24 09:34:00,16,15,326.74,21.782666666666668,0
17745.0,28,600.34,2010-06-02 09:03:00,2010-08-19 12:30:00,113,28,600.34,21.440714285714286,1
17746.0,32,774.63,2010-04-08 12:54:00,2010-08-25 13:31:00,107,32,774.63,24.2071875,1
17748.0,17,358.15,2010-06-30 13:49:00,2010-06-30 13:49:00,163,17,358.15,21.06764705882353,1
17749.0,22,351.66,2010-06-11 14:56:00,2010-06-11 14:56:00,182,22,351.66,15.984545454545456,1
17751.0,32,157.85999999999999,2010-10-14 13:57:00,2010-10-14 13:57:00,57,32,157.85999999999999,4.9331249999999995,0
17753.0,73,388.06,2010-01-06 14:20:00,2010-09-01 15:49:00,100,73,388.06,5.315890410958904,1
17754.0,139,2769.47,2009-12-11 15:52:00,2010-11-30 11:31:00,10,139,2769.47,19.924244604316545,0
17755.0,10,-72.23,2010-10-11 15:45:00,2010-10-11 15:45:00,60,10,-72.23,-7.223000000000001,0
17756.0,85,733.7,2010-11-10 12:54:00,2010-11-29 12:20:00,11,85,733.7,8.631764705882354,0
17757.0,573,3757.35,2010-01-13 15:56:00,2010-12-06 13:41:00,4,573,3757.35,6.557329842931937,0
17758.0,124,1555.83,2010-05-20 13:18:00,2010-10-08 12:08:00,63,124,1555.83,12.547016129032258,0
17759.0,43,441.92,2010-05-05 11:40:00,2010-11-11 15:09:00,29,43,441.92,10.277209302325582,0
17760.0,52,624.09,2010-02-28 12:15:00,2010-12-01 15:08:00,9,52,624.09,12.00173076923077,0
17762.0,17,129.75,2010-09-09 17:40:00,2010-09-09 17:40:00,92,17,129.75,7.632352941176471,1
17763.0,19,36.15,2010-02-18 14:32:00,2010-03-04 12:03:00,281,19,36.15,1.9026315789473685,1
17764.0,84,804.82,2009-12-03 14:28:00,2010-11-02 17:12:00,38,84,804.82,9.581190476190477,0
17765.0,26,158.92,2010-09-17 12:45:00,2010-09-17 12:45:00,84,26,158.92,6.1123076923076916,0
17766.0,22,299.61,2010-11-23 14:17:00,2010-11-23 14:29:00,17,22,299.61,13.618636363636364,0
17767.0,18,141.85,2010-10-25 16:22:00,2010-10-25 16:22:00,46,18,141.85,7.8805555555555555,0
17768.0,86,1231.3799999999999,2009-12-02 12:26:00,2010-11-17 13:42:00,23,86,1231.3799999999999,14.318372093023255,0
17769.0,290,3034.03,2010-01-19 11:33:00,2010-11-21 12:11:00,19,290,3034.03,10.462172413793104,0
17771.0,15,141.6,2010-04-29 13:21:00,2010-09-29 16:35:00,72,15,141.6,9.44,0
17772.0,52,202.0,2010-11-12 11:31:00,2010-11-12 11:31:00,28,52,202.0,3.8846153846153846,0
17773.0,56,585.27,2010-01-18 14:32:00,2010-07-13 14:07:00,150,56,585.27,10.45125,1
17774.0,257,1730.24,2010-02-08 16:06:00,2010-11-07 12:31:00,33,257,1730.24,6.732451361867704,0
17776.0,85,331.81,2009-12-16 14:59:00,2010-11-18 12:14:00,22,85,331.81,3.9036470588235295,0
17778.0,10,197.70000000000002,2010-02-16 12:44:00,2010-02-16 12:44:00,297,10,197.70000000000002,19.770000000000003,1
17780.0,81,352.91,2010-01-24 11:21:00,2010-02-10 13:43:00,303,81,352.91,4.356913580246914,1
17782.0,29,679.02,2010-11-22 10:03:00,2010-11-22 11:15:00,18,29,679.02,23.41448275862069,0
17783.0,25,96.44,2010-07-15 12:50:00,2010-07-15 12:50:00,148,25,96.44,3.8575999999999997,1
17784.0,23,112.86,2010-06-07 16:08:00,2010-06-07 16:08:00,186,23,112.86,4.90695652173913,1
17785.0,38,271.44,2010-05-23 13:01:00,2010-09-20 14:14:00,81,38,271.44,7.143157894736842,0
17787.0,31,736.28,2010-12-03 13:43:00,2010-12-03 13:43:00,7,31,736.28,23.750967741935483,0
17789.0,15,171.25,2010-02-16 13:16:00,2010-02-16 13:16:00,297,15,171.25,11.416666666666666,1
17790.0,114,818.06,2010-06-13 13:30:00,2010-11-26 10:19:00,14,114,818.06,7.175964912280701,0
17792.0,53,370.05,2010-08-18 13:08:00,2010-08-29 14:30:00,103,53,370.05,6.9820754716981135,1
17794.0,7,147.3,2010-01-20 12:17:00,2010-01-22 10:18:00,322,7,147.3,21.042857142857144,1
17796.0,143,664.09,2010-10-14 13:37:00,2010-12-05 12:23:00,5,143,664.09,4.643986013986014,0
17797.0,164,1205.44,2009-12-15 14:30:00,2010-11-09 14:33:00,31,164,1205.44,7.350243902439025,0
17798.0,49,183.09,2010-05-07 11:42:00,2010-05-07 11:42:00,217,49,183.09,3.736530612244898,1
17799.0,523,3190.66,2009-12-13 16:03:00,2010-11-15 13:58:00,25,523,3190.66,6.100688336520077,0
17801.0,86,795.78,2010-01-17 11:31:00,2010-09-14 14:32:00,87,86,795.78,9.253255813953489,0
17802.0,412,3664.0,2009-12-13 13:39:00,2010-12-02 13:44:00,8,412,3664.0,8.893203883495145,0
17803.0,27,184.66,2010-11-12 13:53:00,2010-11-12 13:53:00,28,27,184.66,6.839259259259259,0
17804.0,93,380.13,2009-12-01 12:22:00,2010-11-28 14:01:00,12,93,380.13,4.087419354838709,0
17805.0,1,414.72,2010-04-08 14:36:00,2010-04-08 14:36:00,246,1,414.72,414.72,1
17807.0,89,437.87,2010-01-04 14:00:00,2010-11-09 16:21:00,31,89,437.87,4.9198876404494385,0
17808.0,33,262.64,2010-05-07 16:26:00,2010-06-09 10:44:00,184,33,262.64,7.958787878787878,1
17809.0,53,5871.2300000000005,2009-12-02 14:52:00,2010-12-03 12:43:00,7,53,5871.2300000000005,110.7779245283019,0
17810.0,57,344.86,2010-01-25 10:26:00,2010-02-09 10:51:00,304,57,344.86,6.050175438596492,1
17811.0,332,1770.82,2010-09-20 11:24:00,2010-11-30 10:56:00,10,332,1770.82,5.333795180722891,0
17812.0,92,433.73,2010-06-27 13:34:00,2010-12-06 15:27:00,4,92,433.73,4.71445652173913,0
